Gene ID	Gene Name	g1_g2.p-value	g1_g2.log2foldchange
ENSGALG00000013689	TMEM242	0.0119794047961512	-0.4
ENSGALG00000011395	SARAF	0.0119909398984719	0.3
ENSGALG00000011744	KALRN	0.0119936242956303	0.8
ENSGALG00000004515		0.0120266603913822	-0.3
ENSGALG00000008149	EWSR1	0.0120340000410388	-0.2
ENSGALG00000006002	WHAMM	0.0120376433478091	0.3
ENSGALG00000002219	WBP2	0.0120703093807072	-0.4
ENSGALG00000008493	METTL21A	0.0120703093807072	-0.5
ENSGALG00000033705		0.0120703093807072	-0.2
ENSGALG00000040185		0.0120840956115211	-0.5
ENSGALG00000042321	LYN	0.0121371498767699	0.3
ENSGALG00000008983	GNB4	0.0122166835988613	-0.3
ENSGALG00000001995	LIMS2	0.0122249611583044	-0.5
ENSGALG00000010740	YIPF1	0.0122266925037652	0.3
ENSGALG00000045403	R3HCC1L	0.01222699048218	-0.6
ENSGALG00000003875	ABL1	0.0122444689669265	-0.4
ENSGALG00000009848	LPGAT1	0.0122444689669265	-0.3
ENSGALG00000016735	TUBGCP5	0.0123021546138694	-0.3
ENSGALG00000002485	PHKG1	0.0123151045997759	-0.4
ENSGALG00000008103	CEP41	0.0123442852981672	0.4
ENSGALG00000035576	CDK9	0.0123442852981672	-0.2
ENSGALG00000037618	ASAP1	0.0124075446282851	0.2
ENSGALG00000000755	ACER3	0.0124594627597326	0.4
ENSGALG00000035392		0.0124594627597326	-0.4
ENSGALG00000027440	COX20	0.0125029589568167	-0.4
ENSGALG00000008866	WDPCP	0.0125097298946554	-0.4
ENSGALG00000049342		0.0125572636293336	0.7
ENSGALG00000023773		0.0125620873751513	-0.8
ENSGALG00000003378		0.0125895151396245	0.2
ENSGALG00000002663	ATR	0.0126267930066651	-0.2
ENSGALG00000005093		0.0126267930066651	-0.2
ENSGALG00000010340	TTLL5	0.0126267930066651	-0.3
ENSGALG00000016609	CENPO	0.0126267930066651	0.3
ENSGALG00000028840	CDPF1	0.0126785685586034	-0.6
ENSGALG00000036751		0.012682260444697	0.7
ENSGALG00000035030	KIF20A	0.012787388505355	-0.2
ENSGALG00000003308	ERLIN1	0.0128151322290199	-0.2
ENSGALG00000014854	MYL12A	0.0128261534532593	0.4
ENSGALG00000026179	FAM163B	0.0128756491940353	-0.8
ENSGALG00000046938		0.0128925300510732	0.4
ENSGALG00000004736	STAU1	0.0129603747449977	-0.3
ENSGALG00000043736		0.0130109089657282	0.2
ENSGALG00000033770		0.0130811571714906	0.5
ENSGALG00000043307	HIBCH	0.0131154350014329	-0.3
ENSGALG00000001144	ZNF346	0.0131367594970425	0.4
ENSGALG00000054033		0.0131591593199199	0.8
ENSGALG00000029789	PPP1R2	0.0131593273294695	-0.2
ENSGALG00000030759	SRPRA	0.0131593273294695	0.2
ENSGALG00000010967	DOCK7	0.0131830367489815	-0.2
ENSGALG00000054178	CLDN12	0.0132025878462446	-0.3
ENSGALG00000005525	SRSF1	0.0132038656747762	0.2
ENSGALG00000051947	OPA3	0.0132533186841334	-0.7
ENSGALG00000038420	HSF2	0.0132590312918525	-0.2
ENSGALG00000050278		0.0133168142899585	-0.7
ENSGALG00000003162		0.0133446365772892	0.4
ENSGALG00000005367	MRPS22	0.0134271750139746	-0.2
ENSGALG00000035610	PPM1D	0.0136443488612683	0.3
ENSGALG00000048646		0.0136516740460832	-0.4
ENSGALG00000046955		0.0136817183048992	0.5
ENSGALG00000038290	P4HB	0.0137513214992828	-0.3
ENSGALG00000017419	HPS1	0.0137942454966237	-0.4
ENSGALG00000037480	ENSA	0.0137991570654987	0.3
ENSGALG00000004849	WSCD2	0.0138195877735308	0.5
ENSGALG00000010196	FAM161B	0.0138644208174989	-0.4
ENSGALG00000005527	APPL1	0.0138696986295478	-0.3
ENSGALG00000031120	HNRNPH2	0.0138741707083881	0.2
ENSGALG00000043606		0.0139898618614562	0.8
ENSGALG00000013651	RNF217	0.0140545943522575	-0.5
ENSGALG00000003689	PAPSS2	0.0141113285321191	0.8
ENSGALG00000004505	CCDC137	0.0141743565274733	-0.3
ENSGALG00000054939	RAPH1	0.0141743565274733	-0.6
ENSGALG00000053964	GIMAP1-GIMAP5	0.0142013369075417	0.7
ENSGALG00000041659		0.0142082463112222	-0.5
ENSGALG00000002205	FBRSL1	0.0142424775942729	0.4
ENSGALG00000011384	RCOR1	0.0142709819826448	0.2
ENSGALG00000014516	CPEB2	0.0142905793988559	0.7
ENSGALG00000007954		0.0142983815107837	0.3
ENSGALG00000003381	HERC1	0.0143311193886438	-0.3
ENSGALG00000035854		0.0143947669245438	0.7
ENSGALG00000016581	TCEANC	0.0144475777955438	-0.5
ENSGALG00000047782		0.0145809034247598	-0.6
ENSGALG00000015959	SMAP1	0.0145935821209168	-0.2
ENSGALG00000052171		0.0145945390923772	0.6
ENSGALG00000005986	TUB	0.0145958764282038	-0.8
ENSGALG00000009446	LSMEM1	0.0147622317318187	-0.8
ENSGALG00000039434	PIAS2	0.0147622317318187	0.2
ENSGALG00000016446	ATP6V1C2	0.0147718757837667	-0.8
ENSGALG00000028866	COASY	0.0149069310233645	-0.5
ENSGALG00000005236	FARSB	0.0149149253497621	-0.2
ENSGALG00000007513		0.0150592949198558	-0.2
ENSGALG00000025851	GPRIN3	0.0150592949198558	-0.6
ENSGALG00000008415	ALS2	0.0150680023928428	-0.3
ENSGALG00000012336	STXBP5	0.0150680023928428	0.3
ENSGALG00000032783	SUMO3	0.0150680023928428	0.3
ENSGALG00000010444	ATPAF1	0.0150867092260557	-0.3
ENSGALG00000040987	NDUFA8	0.0151374285902634	0.4
ENSGALG00000012348	MCM6	0.0151610292515709	-0.2
ENSGALG00000036447		0.0151610292515709	-0.6
ENSGALG00000005806	KIF24	0.015187465663818	-0.3
ENSGALG00000010023	CALM2	0.015192783315047	-0.2
ENSGALG00000009309	EIF5A2	0.015198458383789	-0.2
ENSGALG00000010806		0.0152368592528499	0.5
ENSGALG00000055022		0.0152462908641844	0.6
ENSGALG00000042320	GTF2E1	0.0153352747130637	0.2
ENSGALG00000008369	ABCC5	0.015368020034329	-0.2
ENSGALG00000033828	PYCR3	0.0154412364530727	-0.5
ENSGALG00000034317	SYNJ1	0.0154412364530727	0.3
ENSGALG00000013438	TEX10	0.01548249216353	-0.2
ENSGALG00000043006	PDIA4	0.01548249216353	-0.2
ENSGALG00000049873		0.01548249216353	-0.6
ENSGALG00000029247		0.0156146655901131	0.3
ENSGALG00000009681	BUB3	0.0156285761304272	0.3
ENSGALG00000001049		0.0156451294788117	0.4
ENSGALG00000033002	SLC7A3	0.0156576087292312	-0.2
ENSGALG00000047141		0.0156785904368771	-0.8
ENSGALG00000012684	DEK	0.0157737767510681	-0.2
ENSGALG00000028009		0.0157861664762322	0.2
ENSGALG00000049089		0.0158343204170501	0.8
ENSGALG00000012007	ST13P5	0.0158370730098277	-0.2
ENSGALG00000036550		0.0158370730098277	0.2
ENSGALG00000047403	PIH1D2	0.0158463048297083	0.5
ENSGALG00000039403	GRM8	0.0158746204337709	0.7
ENSGALG00000015923	MTO1	0.0159948139843924	-0.3
ENSGALG00000033139		0.0160109969168766	-0.4
ENSGALG00000005805	PLCD1	0.0161076094758588	-0.8
ENSGALG00000004171	RNF111	0.016146250464714	0.2
ENSGALG00000011798	HEBP1	0.016146250464714	-0.8
ENSGALG00000011176	SCRN1	0.0161581173470254	0.5
ENSGALG00000015287	LNP1	0.0162092857483319	0.7
ENSGALG00000000247	WDR36	0.0162684501771625	-0.2
ENSGALG00000000577	RANBP3	0.0163199682012684	0.2
ENSGALG00000004614	NPL	0.0165035484939001	-0.4
ENSGALG00000005698	HIF1AN	0.0165142255819702	0.2
ENSGALG00000029679	PLEKHA7	0.0165495198348498	-0.8
ENSGALG00000011281	SGO1	0.0165828232191384	0.2
ENSGALG00000003745	NECAP2	0.0165868653771711	0.3
ENSGALG00000055010	MAP1LC3B	0.0166450292139694	0.2
ENSGALG00000010956	TTC21B	0.016687315964873	-0.3
ENSGALG00000044026		0.016687315964873	0.7
ENSGALG00000050799		0.0167119593015715	0.3
ENSGALG00000003955	CEP350	0.0167470243356627	-0.3
ENSGALG00000034527		0.0167470243356627	-0.7
ENSGALG00000042029	SERINC4	0.016771725662483	-0.7
ENSGALG00000000476	LRRTM4	0.0167828466689515	0.8
ENSGALG00000011620	AKT1	0.0168336330257917	-0.2
ENSGALG00000030888		0.0168336330257917	0.8
ENSGALG00000036074	RPP40	0.0168336330257917	-0.3
ENSGALG00000011242	OBSL1	0.0168397444081581	0.8
ENSGALG00000004038	ADAL	0.0168963486061999	-0.3
ENSGALG00000008857	PRPF4	0.016898842422856	0.2
ENSGALG00000016440	KLF11	0.0169449215920312	-0.2
ENSGALG00000004343	HPD	0.017014324480673	-0.3
ENSGALG00000047058		0.0170508841353341	0.3
ENSGALG00000047976	ASB16	0.0171168697616285	0.7
ENSGALG00000007021	PCNT	0.0171454461304761	-0.4
ENSGALG00000032184	CSPG5	0.0171673347175811	-0.7
ENSGALG00000027070	TIMP2	0.017191631425179	0.2
ENSGALG00000037283	CUTC	0.017191631425179	0.4
ENSGALG00000015751	ATP5PF	0.0171955312214696	0.3
ENSGALG00000002060	TAF15	0.0172416145424109	0.2
ENSGALG00000001668	UBE2R2	0.0172839974495762	0.2
ENSGALG00000025941	RGS20	0.0173473998882563	-0.6
ENSGALG00000036970		0.0173731730543094	-0.5
ENSGALG00000034813		0.0174726405879613	-0.7
ENSGALG00000014981	COX17	0.0176479208742769	0.4
ENSGALG00000041861	TCTN1	0.0177339224033029	-0.6
ENSGALG00000040109	LARP1	0.0177771886620739	-0.3
ENSGALG00000015118	SMC5	0.0178150107593507	0.2
ENSGALG00000043415	ACPP	0.0178851363913885	-0.8
ENSGALG00000028895		0.0179132723992908	0.8
ENSGALG00000003398	ADAM9	0.0179248604866909	-0.3
ENSGALG00000002643		0.0179548187920298	0.5
ENSGALG00000011889		0.0179886802025556	0.4
ENSGALG00000030597	KIF11	0.0180038666631918	-0.2
ENSGALG00000048430		0.0180266096591659	0.4
ENSGALG00000009865	RNF150	0.0180466134280148	-0.6
ENSGALG00000028774	S100A10	0.0180637124958211	0.5
ENSGALG00000011017	KLHL8	0.0180732571640729	0.4
ENSGALG00000000816		0.0180901567255328	0.3
ENSGALG00000013437		0.0180907625055324	-0.4
ENSGALG00000043394	NUP188	0.0181020680279951	-0.2
ENSGALG00000002198	FHOD1	0.0181080850725821	0.4
ENSGALG00000009569	TLK1	0.0181493986960869	-0.2
ENSGALG00000008341	FURIN	0.0182029883763453	-0.3
ENSGALG00000054435		0.0182160374962209	-0.6
ENSGALG00000011375	RNF25	0.0182837909973191	0.3
ENSGALG00000011331	CTH	0.0183264489191608	0.2
ENSGALG00000008930	B3GNT2	0.0183560032919055	0.2
ENSGALG00000029282	FOXL2	0.0184236153093092	0.6
ENSGALG00000012275	EPM2A	0.0184272665479409	-0.4
ENSGALG00000016047	HLCS	0.0184272665479409	0.4
ENSGALG00000011238	WLS	0.0184577062653276	-0.3
ENSGALG00000023066	DNAJA1	0.018545612416639	0.2
ENSGALG00000007386	LUC7L3	0.0185684502235115	0.2
ENSGALG00000011180	FAM120B	0.0185757896815529	0.3
ENSGALG00000035952	KIAA1143	0.0185757896815529	-0.3
ENSGALG00000049568		0.0185757896815529	-0.8
ENSGALG00000005647	ABCD3	0.0186617743695945	-0.2
ENSGALG00000015838	MRAP2	0.0186930460238556	0.8
ENSGALG00000041030		0.0187024962752399	0.3
ENSGALG00000011241	RFTN1	0.0187315282808248	-0.2
ENSGALG00000001315	UBE2Z	0.0187514700235665	0.3
ENSGALG00000013725	LONRF1	0.0187740404291858	-0.4
ENSGALG00000015286	SESN1	0.0187740404291858	-0.3
ENSGALG00000006431	PANK1	0.018779798672833	-0.3
ENSGALG00000026428	CHMP6	0.018779798672833	0.2
ENSGALG00000004960	FBN1	0.0188341646033962	0.6
ENSGALG00000012281	PLA2G6	0.0188341646033962	-0.5
ENSGALG00000013964	SPATA18	0.0188341646033962	-0.8
ENSGALG00000018874	SNX24	0.0188341646033962	-0.5
ENSGALG00000011118	MIER1	0.0188441876422521	0.2
ENSGALG00000010193	ZNF410	0.0188976095447378	0.3
ENSGALG00000000669	ETV3	0.0188990355009575	-0.2
ENSGALG00000009387		0.0188990355009575	-0.5
ENSGALG00000052240		0.0189424997786495	-0.4
ENSGALG00000010182	SLC29A1	0.0190789888199433	-0.2
ENSGALG00000011571	AGPAT4	0.0191132299156335	-0.3
ENSGALG00000006290	HS3ST4	0.019126480375629	0.7
ENSGALG00000014867	PAIP1	0.0191927927350636	0.3
ENSGALG00000039995		0.0192111509690278	-0.2
ENSGALG00000014652	KIAA0907	0.0192397776019819	0.3
ENSGALG00000029857		0.0192524559041038	0.3
ENSGALG00000013042	MICAL3	0.0192639837998402	-0.3
ENSGALG00000003199	MLX	0.0192857285780841	-0.2
ENSGALG00000016697	MMUT	0.0192942204765661	0.3
ENSGALG00000041988	SIK1	0.0192942204765661	-0.3
ENSGALG00000055081	SEMA4C	0.019325131390624	0.6
ENSGALG00000034004	TRIM3	0.0193340169341492	0.3
ENSGALG00000010334	TAS2R7	0.0193564462589308	0.8
ENSGALG00000023135	SRP54	0.019375388356894	-0.2
ENSGALG00000035800	CAMKMT	0.0194452705497279	-0.4
ENSGALG00000030964	LRRC20	0.0194929461466192	0.4
ENSGALG00000002345	ATG12	0.0195711925169556	0.4
ENSGALG00000001014	ARPC5L	0.019585963146475	-0.3
ENSGALG00000003786	BRD7	0.019585963146475	0.2
ENSGALG00000052652		0.0195985457166533	0.3
ENSGALG00000005872	BANP	0.0195991617424145	0.3
ENSGALG00000005078	NUP210	0.0196039340637953	-0.2
ENSGALG00000017076	B3GLCT	0.0197196507543036	-0.7
ENSGALG00000023407	ZBTB34	0.0199121426959219	-0.3
ENSGALG00000051146	TLE5	0.0199234240404318	0.3
ENSGALG00000008460	ZFYVE19	0.0199412582960989	-0.3
ENSGALG00000001938	SLC25A24	0.0199800387555395	-0.2
ENSGALG00000028587	TMX4	0.020091337267652	0.2
ENSGALG00000030773	CP	0.0201049243749698	-0.3
ENSGALG00000036677	ITSN1	0.0201140032866068	-0.3
ENSGALG00000002193	ARHGEF4	0.0201573527809464	0.7
ENSGALG00000015949	ASRGL1	0.0201573527809464	0.4
ENSGALG00000029199	WDR55	0.0202672433855863	-0.3
ENSGALG00000054685	UBXN11	0.0202672433855863	0.7
ENSGALG00000015626		0.0202915505151424	0.5
ENSGALG00000000996		0.0203871959983759	-0.2
ENSGALG00000012618	FANCC	0.0204393964783939	0.3
ENSGALG00000029354		0.0204530625662021	0.2
ENSGALG00000034427	SCN4A	0.0204530625662021	0.6
ENSGALG00000010202	ENTPD5	0.0205535152182857	-0.4
ENSGALG00000002689	NUP35	0.0205809220461129	0.3
ENSGALG00000001182	NCOA6	0.0205851026160931	0.2
ENSGALG00000029664	SAMD12	0.0206020773746736	-0.8
ENSGALG00000048873	C3orf14	0.0206530047827928	-0.3
ENSGALG00000054320		0.0206555026439031	-0.4
ENSGALG00000009940	SLC35E3	0.0206558035118657	-0.2
ENSGALG00000016990	LRCH1	0.0206680015869435	-0.3
ENSGALG00000014703	PRRC1	0.0206870013102009	0.2
ENSGALG00000035199	ODF1	0.0207093236081931	0.7
ENSGALG00000001691	INTS11	0.0207133091756987	-0.2
ENSGALG00000049372		0.0207151936960971	0.2
ENSGALG00000041911	AAK1	0.0207363975567477	-0.3
ENSGALG00000006802	LAMB2	0.0207467415002038	-0.7
ENSGALG00000032417		0.0208398915284264	-0.4
ENSGALG00000040340	PCYOX1L	0.0208527550768866	-0.3
ENSGALG00000004082	TAOK1	0.020864810859	-0.2
ENSGALG00000004321	OSER1	0.0208694723068164	0.3
ENSGALG00000009272		0.0208748433006456	-0.3
ENSGALG00000012126	CFI	0.0208748433006456	0.7
ENSGALG00000049957		0.0209256756271159	0.8
ENSGALG00000003118	ADGRA2	0.0209672843533838	-0.7
ENSGALG00000023521	ADRA2A	0.0209870457237935	-0.7
ENSGALG00000015019		0.0210530383451291	0.4
ENSGALG00000021047	KIFAP3	0.0210818774891337	0.3
ENSGALG00000002932	NME2	0.0211467049117784	0.3
ENSGALG00000002222	NOC2L	0.0213000909103849	0.2
ENSGALG00000005904	TMED5	0.0214392103148493	-0.2
ENSGALG00000016433	YWHAQ	0.0214392103148493	-0.2
ENSGALG00000005800	DCAF12L2	0.0214737437520772	0.2
ENSGALG00000002159	ACOX1	0.0214808892553347	0.2
ENSGALG00000002706	XRN1	0.0215172391328973	-0.2
ENSGALG00000030902		0.0216253653029465	-0.6
ENSGALG00000010093	BRMS1L	0.0216280422369045	0.2
ENSGALG00000049883		0.0216721559821182	0.6
ENSGALG00000041787	PLA2G15	0.0217186662600899	0.5
ENSGALG00000014575	SEPHS2L	0.0218358189841451	0.2
ENSGALG00000012575		0.021907408602822	0.2
ENSGALG00000037186		0.0219777323973324	0.2
ENSGALG00000031589	ZNF592	0.022001031349101	-0.3
ENSGALG00000053552	IER5L	0.0220204430624352	0.7
ENSGALG00000004383	TIMM22	0.0220368757221178	0.3
ENSGALG00000010256	TIPARP	0.0220368757221178	-0.3
ENSGALG00000011400	USP44	0.022061271023583	-0.3
ENSGALG00000000576	RRNAD1	0.0221320962399496	0.3
ENSGALG00000000731	THEMIS2	0.0222552599703302	0.7
ENSGALG00000005063	ST6GALNAC4	0.0222552599703302	-0.2
ENSGALG00000001975	TMEM120A	0.0222757052909574	0.4
ENSGALG00000002201	PPL	0.0223762028635664	-0.8
ENSGALG00000034414	SLU7	0.022404807636548	0.2
ENSGALG00000011854	UBN2	0.0225591514247489	-0.2
ENSGALG00000008348	PDIA3	0.0225649565924652	0.2
ENSGALG00000003527	ARRDC2	0.022596278806264	-0.7
ENSGALG00000036459		0.022596278806264	-0.7
ENSGALG00000010237	NPC2	0.0226836508889041	0.4
ENSGALG00000037735	CenpA	0.0226983351040718	-0.5
ENSGALG00000010046	FAM177A1	0.0228038185433288	-0.2
ENSGALG00000010659	ING2	0.0228427483923534	0.2
ENSGALG00000001158	UIMC1	0.0229603196125221	-0.2
ENSGALG00000006691	ARPC4	0.0229655725685801	0.6
ENSGALG00000009586	IRAK4	0.0229655725685801	0.4
ENSGALG00000047366		0.0229655725685801	0.5
ENSGALG00000038340	ZBTB14	0.0230437711864541	0.2
ENSGALG00000016451	ROCK2	0.0231008130678562	-0.2
ENSGALG00000029794	AKAP7	0.023139656705434	-0.3
ENSGALG00000012946	FAM60A	0.0232138812884934	0.2
ENSGALG00000002612	U2SURP	0.0232339468121068	-0.2
ENSGALG00000030040	CDH15	0.0232352896806463	-0.4
ENSGALG00000028849	SCAF11	0.0232460776321653	-0.3
ENSGALG00000007462	CTSZ	0.0232903336968594	0.2
ENSGALG00000049190		0.0235007000584243	0.4
ENSGALG00000015077		0.0235695977473718	-0.8
ENSGALG00000007565		0.0235728252363812	-0.8
ENSGALG00000033102	LRRFIP2	0.0235728252363812	-0.2
ENSGALG00000006780	ARL6IP1	0.0236253291608116	0.2
ENSGALG00000010019	TMEM184C	0.0236313557217494	-0.2
ENSGALG00000036064	PAXIP1	0.023736244248342	0.2
ENSGALG00000041200	ZNF706	0.0238616077951006	-0.2
ENSGALG00000016267	PHF3	0.0239391646460386	-0.2
ENSGALG00000029702		0.0239391646460386	0.2
ENSGALG00000027199	MMGT1	0.0239579195787895	-0.2
ENSGALG00000029635		0.024017257496094	-0.4
ENSGALG00000026401	FAM104A	0.0240267385220114	0.2
ENSGALG00000002137	PGAM5	0.0240815882052305	-0.2
ENSGALG00000003936	PPT1	0.0240815882052305	-0.3
ENSGALG00000042538	BAIAP2	0.024087893813151	-0.3
ENSGALG00000004494	CCNE1	0.024089127372794	-0.2
ENSGALG00000011457	CCNI	0.024089127372794	-0.2
ENSGALG00000016265	LANCL3	0.024089127372794	-0.7
ENSGALG00000032858	RSL24D1	0.0241088536719367	0.2
ENSGALG00000005162	RNPC3	0.0241754653258217	0.2
ENSGALG00000016559	PIGA	0.0241811118599232	0.4
ENSGALG00000040817	NEMP2	0.0243224179815443	-0.2
ENSGALG00000040016	PPP1CA	0.0244150784877562	0.3
ENSGALG00000037595	USF1	0.0245099861851914	0.3
ENSGALG00000012211	PDLIM5	0.0246126537052755	0.4
ENSGALG00000006648	SPECC1L	0.0247043618895685	-0.2
ENSGALG00000033126	DGCR8	0.0248930281623863	-0.2
ENSGALG00000006787	CCDC71	0.0249676851463356	-0.3
ENSGALG00000006357	XPC	0.0250378341916354	0.2
ENSGALG00000040298	TPK1	0.0250378341916354	-0.2
ENSGALG00000029193		0.0251940122955359	-0.3
ENSGALG00000016419	ASAP2	0.0252599637933797	-0.4
ENSGALG00000032270	NCAPH	0.0252836458308986	-0.2
ENSGALG00000015044	GTF3C6	0.0252865972677586	0.4
ENSGALG00000014957	WDR1	0.0253547250565571	0.2
ENSGALG00000040272	ALG10	0.0253564735371751	-0.3
ENSGALG00000012761	DRAM1	0.0255889303169571	0.8
ENSGALG00000034944	UBE3A	0.0255956591385174	-0.3
ENSGALG00000035472	ZNF292	0.0256035676688446	0.3
ENSGALG00000042587		0.0256057507459589	0.7
ENSGALG00000032699		0.0256255062890017	0.3
ENSGALG00000004442	PPA1	0.0256892659410199	-0.2
ENSGALG00000005509	DPYD	0.0256892659410199	0.2
ENSGALG00000012207		0.0256892659410199	-0.2
ENSGALG00000040784	RAB39B	0.025840250915315	-0.2
ENSGALG00000003107	AMFR	0.0259391178120822	0.2
ENSGALG00000007835	PUS10	0.0259714181120419	-0.3
ENSGALG00000005918	DIPK1A	0.0260043113151571	0.2
ENSGALG00000013642	KAZN	0.0260272795838029	0.6
ENSGALG00000002346	CLSPN	0.0260787239165487	-0.2
ENSGALG00000050166		0.0260787239165487	0.3
ENSGALG00000006695	BCR	0.026266165836162	-0.3
ENSGALG00000039315		0.026266165836162	-0.2
ENSGALG00000030059	WDYHV1	0.0262731284272461	-0.3
ENSGALG00000041524		0.0262778882065523	0.8
ENSGALG00000013352	SF3B4	0.0263405979097606	0.3
ENSGALG00000017019	WDFY2	0.0263405979097606	0.3
ENSGALG00000037646	BRD8	0.026372772090619	0.2
ENSGALG00000040807		0.0263908303879634	0.7
ENSGALG00000039307	GNB5	0.0265293330606786	-0.4
ENSGALG00000002113	LCP2	0.0265316806917126	0.7
ENSGALG00000002237	ATP6V0D1	0.0265439746652012	0.2
ENSGALG00000036962	KPNB1	0.0266203639508636	-0.3
ENSGALG00000010716	AGA	0.0266621201926898	-0.2
ENSGALG00000011493	TMEM169	0.0266621201926898	0.3
ENSGALG00000010468		0.0266640404297942	-0.7
ENSGALG00000005248	CDC14A	0.0266900508345086	0.3
ENSGALG00000017283	CCND2	0.0267040996621968	-0.3
ENSGALG00000001978	MED16	0.0267520893898234	-0.2
ENSGALG00000012536	GALNT13	0.0267992526818024	-0.8
ENSGALG00000029276	PPP1R9B	0.0267992526818024	0.2
ENSGALG00000007494	LARS1	0.0268072198556858	-0.2
ENSGALG00000002016	PRKCD	0.0268407901900993	0.2
ENSGALG00000039269	RNF213	0.0268608959837262	-0.6
ENSGALG00000014712	SLC38A9	0.0268930046460105	0.3
ENSGALG00000031448	MAPK4	0.027015185151618	-0.2
ENSGALG00000039190	CDK2AP2	0.027051020890497	0.5
ENSGALG00000013931	CHIC2	0.0270778405574941	-0.4
ENSGALG00000017005	CAB39L	0.0271899401915595	-0.5
ENSGALG00000003362	ACSS2	0.0272847021413099	-0.2
ENSGALG00000031594		0.0272966420545053	0.3
ENSGALG00000014674	CLSTN3	0.0273239966660647	0.7
ENSGALG00000002015	SNCG	0.0273635500037548	-0.8
ENSGALG00000009023	ING3	0.0275621550210641	0.3
ENSGALG00000033530	GRN	0.0275621550210641	0.3
ENSGALG00000048226		0.0275789960966633	0.7
ENSGALG00000049992		0.0275789960966633	-0.6
ENSGALG00000004648	PDCD5	0.0276347265815761	-0.2
ENSGALG00000038639	AGBL5	0.0276347265815761	-0.3
ENSGALG00000012380	SPOPL	0.0277505678945202	-0.3
ENSGALG00000036742	GATSL2	0.0277546465252163	-0.7
ENSGALG00000004465	PALD1	0.0277780041388538	-0.2
ENSGALG00000037682	CCSER2	0.0277799229159445	-0.3
ENSGALG00000053640	GZF1	0.0278129541569563	0.2
ENSGALG00000016457	TRIB2	0.0278587318952394	0.2
ENSGALG00000002830	NUDT3	0.0278879657787259	0.3
ENSGALG00000004366	BAP1	0.0278977966515039	0.2
ENSGALG00000017249	PCF11	0.0278977966515039	-0.2
ENSGALG00000001467	ANKFY1	0.0279149150503777	-0.3
ENSGALG00000024077		0.0279149150503777	-0.5
ENSGALG00000034550	POLR2M	0.0279149150503777	0.2
ENSGALG00000052184		0.0279149150503777	0.7
ENSGALG00000043569	NME5	0.027946185053631	-0.3
ENSGALG00000004850	ZMIZ1	0.0280382580673748	0.2
ENSGALG00000014818	TRIM45	0.0280612289891143	0.7
ENSGALG00000016345	APOO	0.0280725452303074	-0.3
ENSGALG00000027096	LGALSL	0.0280763332040235	-0.6
ENSGALG00000004767	ODF2	0.0281464177791815	-0.2
ENSGALG00000015699	NELFA	0.0281464177791815	-0.2
ENSGALG00000014807	MTX3	0.0282187053529815	-0.3
ENSGALG00000048534		0.0282187053529815	-0.8
ENSGALG00000001107	GOSR2	0.0282571540969398	0.2
ENSGALG00000020419	LIN52	0.0282571540969398	0.2
ENSGALG00000010748	EXO1	0.0282817069098912	-0.2
ENSGALG00000035906	YTHDC1	0.0283096083401315	0.2
ENSGALG00000011506	NUP54	0.0285023973855798	0.2
ENSGALG00000046992	MCRIP2	0.02850661586242	0.3
ENSGALG00000049514	C16orf89	0.02850661586242	0.7
ENSGALG00000039533	EFR3A	0.0285756616867266	-0.2
ENSGALG00000001334	GNB1	0.0286022529195003	-0.1
ENSGALG00000010363	HERC3	0.0286022529195003	0.2
ENSGALG00000031461	CTDP1	0.0286022529195003	0.2
ENSGALG00000031553	KIF18B	0.0286314338309617	0.2
ENSGALG00000030432	RASSF2	0.0286344482146494	0.2
ENSGALG00000007609	ARHGAP19	0.0286942251793314	-0.2
ENSGALG00000016578	TRAPPC2	0.0286942251793314	-0.2
ENSGALG00000017042	UFM1	0.0286942251793314	-0.2
ENSGALG00000001615	MAN2C1	0.0287253053692701	0.3
ENSGALG00000026159	PDLIM7	0.0287318795250547	-0.3
ENSGALG00000017681	POLR3K	0.0287493504960038	0.5
ENSGALG00000009470	SERPINI1	0.0287831966023662	-0.7
ENSGALG00000029322	FBXO39	0.0289277592131709	-0.3
